Station,Longitude,Latitude,Year,MaxDate,MaxFlow,Baseflow_Covariate
ADAMS,-119.64715,50.97401,1945,1945-06-04,174.376022339,0.9837628912905024
ADAMS,-119.64715,50.97401,1946,1946-06-01,252.23008728,1.7728798881742276
ADAMS,-119.64715,50.97401,1947,1947-06-03,227.27923584,1.261336006120675
ADAMS,-119.64715,50.97401,1948,1948-06-11,315.830322266,1.906251774971477
ADAMS,-119.64715,50.97401,1949,1949-05-22,246.609619141,1.5041412359310522
ADAMS,-119.64715,50.97401,1950,1950-06-23,299.587921143,1.3673495571646426
ADAMS,-119.64715,50.97401,1951,1951-05-16,231.071762085,1.686245158288835
ADAMS,-119.64715,50.97401,1952,1952-05-23,198.815155029,1.5691172833450966
ADAMS,-119.64715,50.97401,1953,1953-06-02,194.081359863,1.0191007416384916
ADAMS,-119.64715,50.97401,1954,1954-07-12,210.684234619,1.1097252288212378
ADAMS,-119.64715,50.97401,1955,1955-06-17,215.857711792,1.098895887585564
ADAMS,-119.64715,50.97401,1956,1956-05-26,291.782073975,2.0210997886024415
ADAMS,-119.64715,50.97401,1957,1957-06-09,241.059143066,1.5483135488660384
ADAMS,-119.64715,50.97401,1958,1958-05-31,322.410247803,1.8253166983680178
ADAMS,-119.64715,50.97401,1959,1959-07-22,226.463409424,1.1615920736868348
ADAMS,-119.64715,50.97401,1960,1960-07-18,195.394210815,0.7703108758820841
ADAMS,-119.64715,50.97401,1961,1961-06-09,262.581848145,1.4676634549266763
ADAMS,-119.64715,50.97401,1962,1962-06-24,216.876525879,1.3516755106393248
ADAMS,-119.64715,50.97401,1963,1963-06-02,231.375045776,1.3818836730335735
ADAMS,-119.64715,50.97401,1964,1964-07-19,250.883758545,1.0564334706351575
ADAMS,-119.64715,50.97401,1965,1965-06-15,238.800643921,1.8957074163998995
ADAMS,-119.64715,50.97401,1966,1966-07-11,195.245956421,1.1162798300954617
ADAMS,-119.64715,50.97401,1967,1967-06-29,286.058319092,1.4759279521854802
ADAMS,-119.64715,50.97401,1968,1968-07-14,283.550750732,1.2738752433409293
ADAMS,-119.64715,50.97401,1969,1969-06-16,270.56918335,1.3576601465853553
ADAMS,-119.64715,50.97401,1970,1970-06-10,199.785614014,1.2573462488233216
ADAMS,-119.64715,50.97401,1971,1971-06-09,222.244720459,2.167865860612235
ADAMS,-119.64715,50.97401,1972,1972-06-13,338.165008545,2.784283363053368
ADAMS,-119.64715,50.97401,1973,1973-06-30,201.445907593,1.0826518757320527
ADAMS,-119.64715,50.97401,1974,1974-06-24,333.144927979,2.3385704764061503
ADAMS,-119.64715,50.97401,1975,1975-07-14,279.415435791,1.4591139750037756
ADAMS,-119.64715,50.97401,1976,1976-07-13,194.74130249,1.2753001566614128
ADAMS,-119.64715,50.97401,1977,1977-06-14,145.452346802,0.9612492608268641
ADAMS,-119.64715,50.97401,1978,1978-06-12,262.459228516,1.9572636718447838
ADAMS,-119.64715,50.97401,1979,1979-07-04,173.266647339,0.9244864971583916
ADAMS,-119.64715,50.97401,1980,1980-05-26,163.119567871,1.1858156001350533
ADAMS,-119.64715,50.97401,1981,1981-07-10,211.008728027,1.5947657231137984
ADAMS,-119.64715,50.97401,1982,1982-06-24,290.165039062,1.965243186439491
ADAMS,-119.64715,50.97401,1983,1983-06-05,286.153411865,1.9965912794901266
ADAMS,-119.64715,50.97401,1984,1984-07-04,240.897781372,2.0986150732367403
ADAMS,-119.64715,50.97401,1985,1985-05-27,232.625411987,1.5645575607195497
ADAMS,-119.64715,50.97401,1986,1986-06-06,275.977966309,1.9230657521531813
ADAMS,-119.64715,50.97401,1987,1987-06-18,210.720123291,1.057003435963351
ADAMS,-119.64715,50.97401,1988,1988-06-30,193.515014648,1.1507627324511607
ADAMS,-119.64715,50.97401,1989,1989-06-18,211.561569214,1.2385373929929402
ADAMS,-119.64715,50.97401,1990,1990-06-29,211.416290283,1.6189892495620168
ADAMS,-119.64715,50.97401,1991,1991-07-08,206.370803833,1.3508205626470347
ADAMS,-119.64715,50.97401,1992,1992-06-30,202.67906189,0.8093535008633302
ADAMS,-119.64715,50.97401,1993,1993-05-21,240.394836426,1.8065078425376366
ADAMS,-119.64715,50.97401,1994,1994-07-07,187.03163147,1.0703976211758952
ADAMS,-119.64715,50.97401,1995,1995-06-07,287.007354736,1.8335811956268218
ADAMS,-119.64715,50.97401,1996,1996-07-20,270.103973389,1.971512805049618
ADAMS,-119.64715,50.97401,1997,1997-07-15,340.523223877,2.4035465238201947
ADAMS,-119.64715,50.97401,1998,1998-05-12,213.686172485,1.7683201655486807
ADAMS,-119.64715,50.97401,1999,1999-07-15,288.591003418,2.489041323049201
ADAMS,-119.64715,50.97401,2000,2000-07-28,239.051193237,1.2619059714488685
ADAMS,-119.64715,50.97401,2001,2001-06-05,193.556625366,1.287839393881667
ADAMS,-119.64715,50.97401,2002,2002-07-02,303.343109131,1.5329244850048174
ADAMS,-119.64715,50.97401,2003,2003-06-13,207.61656189,1.4109519047714356
ADAMS,-119.64715,50.97401,2004,2004-06-29,218.374481201,1.0384795627970662
ADAMS,-119.64715,50.97401,2005,2005-06-05,229.106536865,1.7084738060883764
ADAMS,-119.64715,50.97401,2006,2006-05-27,208.688293457,1.5785217112602874
ADAMS,-119.64715,50.97401,2007,2007-06-09,288.208374023,1.9338950933888555
ADAMS,-119.64715,50.97401,2008,2008-07-08,246.496810913,1.1727063975866057
ADAMS,-119.64715,50.97401,2009,2009-06-09,246.412322998,1.6312435041181743
ADAMS,-119.64715,50.97401,2010,2010-06-28,173.594680786,1.09234128631134
ADAMS,-119.64715,50.97401,2011,2011-07-13,240.449050903,1.8028030679043796
ADAMS,-119.64715,50.97401,2012,2012-07-23,262.156524658,1.372479245118383
ADAMS,-119.64715,50.97401,2013,2013-01-01,NA,NA
ADAMS,-119.64715,50.97401,2014,2014-01-01,NA,NA
ADAMS,-119.64715,50.97401,2015,2015-01-01,NA,NA
ADAMS,-119.64715,50.97401,2016,2016-01-01,NA,NA
ADAMS,-119.64715,50.97401,2017,2017-01-01,NA,NA
ADAMS,-119.64715,50.97401,2018,2018-01-01,NA,NA
ADAMS,-119.64715,50.97401,2019,2019-01-01,NA,NA
ADAMS,-119.64715,50.97401,2020,2020-01-01,NA,NA
ADAMS,-119.64715,50.97401,2021,2021-01-01,NA,NA
ADAMS,-119.64715,50.97401,2022,2022-01-01,NA,NA
ADAMS,-119.64715,50.97401,2023,2023-01-01,NA,NA
ADAMS,-119.64715,50.97401,2024,2024-01-01,NA,NA
ADAMS,-119.64715,50.97401,2025,2025-01-01,NA,NA
ADAMS,-119.64715,50.97401,2026,2026-01-01,NA,NA
ADAMS,-119.64715,50.97401,2027,2027-01-01,NA,NA
ADAMS,-119.64715,50.97401,2028,2028-01-01,NA,NA
ADAMS,-119.64715,50.97401,2029,2029-01-01,NA,NA
ADAMS,-119.64715,50.97401,2030,2030-01-01,NA,NA
ADAMS,-119.64715,50.97401,2031,2031-01-01,NA,NA
ADAMS,-119.64715,50.97401,2032,2032-01-01,NA,NA
ADAMS,-119.64715,50.97401,2033,2033-01-01,NA,NA
ADAMS,-119.64715,50.97401,2034,2034-01-01,NA,NA
ADAMS,-119.64715,50.97401,2035,2035-01-01,NA,NA
ADAMS,-119.64715,50.97401,2036,2036-01-01,NA,NA
ADAMS,-119.64715,50.97401,2037,2037-01-01,NA,NA
ADAMS,-119.64715,50.97401,2038,2038-01-01,NA,NA
ADAMS,-119.64715,50.97401,2039,2039-01-01,NA,NA
ADAMS,-119.64715,50.97401,2040,2040-01-01,NA,NA
ADAMS,-119.64715,50.97401,2041,2041-01-01,NA,NA
ADAMS,-119.64715,50.97401,2042,2042-01-01,NA,NA
ADAMS,-119.64715,50.97401,2043,2043-01-01,NA,NA
ADAMS,-119.64715,50.97401,2044,2044-01-01,NA,NA
ADAMS,-119.64715,50.97401,2045,2045-01-01,NA,NA
ADAMS,-119.64715,50.97401,2046,2046-01-01,NA,NA
ADAMS,-119.64715,50.97401,2047,2047-01-01,NA,NA
ADAMS,-119.64715,50.97401,2048,2048-01-01,NA,NA
ADAMS,-119.64715,50.97401,2049,2049-01-01,NA,NA
ADAMS,-119.64715,50.97401,2050,2050-01-01,NA,NA
ADAMS,-119.64715,50.97401,2051,2051-01-01,NA,NA
ADAMS,-119.64715,50.97401,2052,2052-01-01,NA,NA
ADAMS,-119.64715,50.97401,2053,2053-01-01,NA,NA
ADAMS,-119.64715,50.97401,2054,2054-01-01,NA,NA
ADAMS,-119.64715,50.97401,2055,2055-01-01,NA,NA
ADAMS,-119.64715,50.97401,2056,2056-01-01,NA,NA
ADAMS,-119.64715,50.97401,2057,2057-01-01,NA,NA
ADAMS,-119.64715,50.97401,2058,2058-01-01,NA,NA
ADAMS,-119.64715,50.97401,2059,2059-01-01,NA,NA
ADAMS,-119.64715,50.97401,2060,2060-01-01,NA,NA
ADAMS,-119.64715,50.97401,2061,2061-01-01,NA,NA
ADAMS,-119.64715,50.97401,2062,2062-01-01,NA,NA
ADAMS,-119.64715,50.97401,2063,2063-01-01,NA,NA
ADAMS,-119.64715,50.97401,2064,2064-01-01,NA,NA
ADAMS,-119.64715,50.97401,2065,2065-01-01,NA,NA
ADAMS,-119.64715,50.97401,2066,2066-01-01,NA,NA
ADAMS,-119.64715,50.97401,2067,2067-01-01,NA,NA
ADAMS,-119.64715,50.97401,2068,2068-01-01,NA,NA
ADAMS,-119.64715,50.97401,2069,2069-01-01,NA,NA
ADAMS,-119.64715,50.97401,2070,2070-01-01,NA,NA
ADAMS,-119.64715,50.97401,2071,2071-01-01,NA,NA
ADAMS,-119.64715,50.97401,2072,2072-01-01,NA,NA
ADAMS,-119.64715,50.97401,2073,2073-01-01,NA,NA
ADAMS,-119.64715,50.97401,2074,2074-01-01,NA,NA
ADAMS,-119.64715,50.97401,2075,2075-01-01,NA,NA
ADAMS,-119.64715,50.97401,2076,2076-01-01,NA,NA
ADAMS,-119.64715,50.97401,2077,2077-01-01,NA,NA
ADAMS,-119.64715,50.97401,2078,2078-01-01,NA,NA
ADAMS,-119.64715,50.97401,2079,2079-01-01,NA,NA
ADAMS,-119.64715,50.97401,2080,2080-01-01,NA,NA
ADAMS,-119.64715,50.97401,2081,2081-01-01,NA,NA
ADAMS,-119.64715,50.97401,2082,2082-01-01,NA,NA
ADAMS,-119.64715,50.97401,2083,2083-01-01,NA,NA
ADAMS,-119.64715,50.97401,2084,2084-01-01,NA,NA
ADAMS,-119.64715,50.97401,2085,2085-01-01,NA,NA
ADAMS,-119.64715,50.97401,2086,2086-01-01,NA,NA
ADAMS,-119.64715,50.97401,2087,2087-01-01,NA,NA
ADAMS,-119.64715,50.97401,2088,2088-01-01,NA,NA
ADAMS,-119.64715,50.97401,2089,2089-01-01,NA,NA
ADAMS,-119.64715,50.97401,2090,2090-01-01,NA,NA
ADAMS,-119.64715,50.97401,2091,2091-01-01,NA,NA
ADAMS,-119.64715,50.97401,2092,2092-01-01,NA,NA
ADAMS,-119.64715,50.97401,2093,2093-01-01,NA,NA
ADAMS,-119.64715,50.97401,2094,2094-01-01,NA,NA
ADAMS,-119.64715,50.97401,2095,2095-01-01,NA,NA
ADAMS,-119.64715,50.97401,2096,2096-01-01,NA,NA
ADAMS,-119.64715,50.97401,2097,2097-01-01,NA,NA
ADAMS,-119.64715,50.97401,2098,2098-01-01,NA,NA
ADAMS,-119.64715,50.97401,2099,2099-01-01,NA,NA
ARNT7,-124.91269,57.2514,1945,1945-01-01,1014.63739014,107.67186790117476
ARNT7,-124.91269,57.2514,1946,1946-05-15,264.59753418,9.092659615497622
ARNT7,-124.91269,57.2514,1947,1947-05-29,227.548400879,7.945604392508459
ARNT7,-124.91269,57.2514,1948,1948-05-30,532.477600098,18.14456397520068
ARNT7,-124.91269,57.2514,1949,1949-06-23,168.933486938,5.348557374595354
ARNT7,-124.91269,57.2514,1950,1950-06-12,313.690368652,11.084973420197558
ARNT7,-124.91269,57.2514,1951,1951-06-14,253.838912964,8.289008502744966
ARNT7,-124.91269,57.2514,1952,1952-06-30,202.639785767,8.005165769304666
ARNT7,-124.91269,57.2514,1953,1953-06-09,181.700775146,6.119720463640988
ARNT7,-124.91269,57.2514,1954,1954-06-09,257.198303223,12.682586235123583
ARNT7,-124.91269,57.2514,1955,1955-06-14,274.044830322,9.071000933026275
ARNT7,-124.91269,57.2514,1956,1956-05-25,200.916091919,7.080112041646822
ARNT7,-124.91269,57.2514,1957,1957-06-03,386.808929443,14.025709531011266
ARNT7,-124.91269,57.2514,1958,1958-05-28,369.299957275,13.997496247265694
ARNT7,-124.91269,57.2514,1959,1959-07-11,261.238983154,8.966982260630983
ARNT7,-124.91269,57.2514,1960,1960-06-28,220.163864136,8.702803331013355
ARNT7,-124.91269,57.2514,1961,1961-06-04,340.055938721,12.868964897442815
ARNT7,-124.91269,57.2514,1962,1962-06-27,355.92276001,14.504195424029604
ARNT7,-124.91269,57.2514,1963,1963-06-17,283.544158936,10.67203353992146
ARNT7,-124.91269,57.2514,1964,1964-06-11,358.871276855,14.908015859054608
ARNT7,-124.91269,57.2514,1965,1965-06-10,255.10786438,10.667473817295912
ARNT7,-124.91269,57.2514,1966,1966-06-17,249.035949707,11.463430398117957
ARNT7,-124.91269,57.2514,1967,1967-06-05,292.738922119,12.250552516353006
ARNT7,-124.91269,57.2514,1968,1968-07-04,262.7940979,8.170170731816647
ARNT7,-124.91269,57.2514,1969,1969-06-10,304.664550781,10.715635887528252
ARNT7,-124.91269,57.2514,1970,1970-06-16,259.926696777,9.524978316932296
ARNT7,-124.91269,57.2514,1971,1971-06-03,239.704055786,8.905995970514292
ARNT7,-124.91269,57.2514,1972,1972-05-29,451.547546387,14.917705269633895
ARNT7,-124.91269,57.2514,1973,1973-06-23,290.780914307,11.487938907230273
ARNT7,-124.91269,57.2514,1974,1974-06-20,336.648071289,12.443485779946464
ARNT7,-124.91269,57.2514,1975,1975-06-23,195.089233398,6.351411369551594
ARNT7,-124.91269,57.2514,1976,1976-07-09,301.930633545,11.258527862632441
ARNT7,-124.91269,57.2514,1977,1977-06-20,201.181884766,6.497037510905001
ARNT7,-124.91269,57.2514,1978,1978-06-04,257.402038574,7.413826741304041
ARNT7,-124.91269,57.2514,1979,1979-06-28,239.939483643,8.172165610465324
ARNT7,-124.91269,57.2514,1980,1980-06-09,178.362045288,4.8113650527731
ARNT7,-124.91269,57.2514,1981,1981-07-03,252.654678345,7.263640877325088
ARNT7,-124.91269,57.2514,1982,1982-06-20,322.21295166,11.422677877152132
ARNT7,-124.91269,57.2514,1983,1983-05-31,309.111663818,8.184704847685579
ARNT7,-124.91269,57.2514,1984,1984-07-08,207.877655029,7.113170030682038
ARNT7,-124.91269,57.2514,1985,1985-06-02,275.159820557,10.982379661122751
ARNT7,-124.91269,57.2514,1986,1986-06-06,303.072479248,9.50901928774288
ARNT7,-124.91269,57.2514,1987,1987-05-28,254.399505615,7.121719510604938
ARNT7,-124.91269,57.2514,1988,1988-06-17,240.854370117,9.592234225659114
ARNT7,-124.91269,57.2514,1989,1989-06-04,291.777191162,10.240854769143173
ARNT7,-124.91269,57.2514,1990,1990-05-31,319.923736572,12.668907067246941
ARNT7,-124.91269,57.2514,1991,1991-05-30,186.90864563,7.5654375186034795
ARNT7,-124.91269,57.2514,1992,1992-06-15,372.995025635,14.61533866302731
ARNT7,-124.91269,57.2514,1993,1993-05-29,221.957901001,8.658061052750176
ARNT7,-124.91269,57.2514,1994,1994-06-22,250.301345825,7.660621728411773
ARNT7,-124.91269,57.2514,1995,1995-05-28,227.599380493,7.019980699522421
ARNT7,-124.91269,57.2514,1996,1996-06-26,295.999511719,12.770075913001266
ARNT7,-124.91269,57.2514,1997,1997-06-13,280.528015137,10.844448051699954
ARNT7,-124.91269,57.2514,1998,1998-05-26,214.267227173,8.194679240928963
ARNT7,-124.91269,57.2514,1999,1999-06-16,374.339782715,13.912571413364882
ARNT7,-124.91269,57.2514,2000,2000-06-28,214.920608521,7.255376380066284
ARNT7,-124.91269,57.2514,2001,2001-06-21,277.925018311,11.003468378265906
ARNT7,-124.91269,57.2514,2002,2002-06-14,410.473937988,15.25198993461931
ARNT7,-124.91269,57.2514,2003,2003-06-08,215.082000732,7.132833834504709
ARNT7,-124.91269,57.2514,2004,2004-06-06,272.448944092,11.72903424105607
ARNT7,-124.91269,57.2514,2005,2005-05-30,319.854888916,11.528406445532003
ARNT7,-124.91269,57.2514,2006,2006-06-13,317.15234375,10.605347596522835
ARNT7,-124.91269,57.2514,2007,2007-06-04,439.69644165,16.05792090868474
ARNT7,-124.91269,57.2514,2008,2008-07-01,286.553009033,9.283313017778305
ARNT7,-124.91269,57.2514,2009,2009-06-07,382.022094727,12.900312990493452
ARNT7,-124.91269,57.2514,2010,2010-05-31,249.293411255,7.891172703665992
ARNT7,-124.91269,57.2514,2011,2011-06-20,214.639556885,7.91112149015276
ARNT7,-124.91269,57.2514,2012,2012-06-24,322.390869141,12.556623897592848
ARNT7,-124.91269,57.2514,2013,2013-01-01,NA,NA
ARNT7,-124.91269,57.2514,2014,2014-01-01,NA,NA
ARNT7,-124.91269,57.2514,2015,2015-01-01,NA,NA
ARNT7,-124.91269,57.2514,2016,2016-01-01,NA,NA
ARNT7,-124.91269,57.2514,2017,2017-01-01,NA,NA
ARNT7,-124.91269,57.2514,2018,2018-01-01,NA,NA
ARNT7,-124.91269,57.2514,2019,2019-01-01,NA,NA
ARNT7,-124.91269,57.2514,2020,2020-01-01,NA,NA
ARNT7,-124.91269,57.2514,2021,2021-01-01,NA,NA
ARNT7,-124.91269,57.2514,2022,2022-01-01,NA,NA
ARNT7,-124.91269,57.2514,2023,2023-01-01,NA,NA
ARNT7,-124.91269,57.2514,2024,2024-01-01,NA,NA
ARNT7,-124.91269,57.2514,2025,2025-01-01,NA,NA
ARNT7,-124.91269,57.2514,2026,2026-01-01,NA,NA
ARNT7,-124.91269,57.2514,2027,2027-01-01,NA,NA
ARNT7,-124.91269,57.2514,2028,2028-01-01,NA,NA
ARNT7,-124.91269,57.2514,2029,2029-01-01,NA,NA
ARNT7,-124.91269,57.2514,2030,2030-01-01,NA,NA
ARNT7,-124.91269,57.2514,2031,2031-01-01,NA,NA
ARNT7,-124.91269,57.2514,2032,2032-01-01,NA,NA
ARNT7,-124.91269,57.2514,2033,2033-01-01,NA,NA
ARNT7,-124.91269,57.2514,2034,2034-01-01,NA,NA
ARNT7,-124.91269,57.2514,2035,2035-01-01,NA,NA
ARNT7,-124.91269,57.2514,2036,2036-01-01,NA,NA
ARNT7,-124.91269,57.2514,2037,2037-01-01,NA,NA
ARNT7,-124.91269,57.2514,2038,2038-01-01,NA,NA
ARNT7,-124.91269,57.2514,2039,2039-01-01,NA,NA
ARNT7,-124.91269,57.2514,2040,2040-01-01,NA,NA
ARNT7,-124.91269,57.2514,2041,2041-01-01,NA,NA
ARNT7,-124.91269,57.2514,2042,2042-01-01,NA,NA
ARNT7,-124.91269,57.2514,2043,2043-01-01,NA,NA
ARNT7,-124.91269,57.2514,2044,2044-01-01,NA,NA
ARNT7,-124.91269,57.2514,2045,2045-01-01,NA,NA
ARNT7,-124.91269,57.2514,2046,2046-01-01,NA,NA
ARNT7,-124.91269,57.2514,2047,2047-01-01,NA,NA
ARNT7,-124.91269,57.2514,2048,2048-01-01,NA,NA
ARNT7,-124.91269,57.2514,2049,2049-01-01,NA,NA
ARNT7,-124.91269,57.2514,2050,2050-01-01,NA,NA
ARNT7,-124.91269,57.2514,2051,2051-01-01,NA,NA
ARNT7,-124.91269,57.2514,2052,2052-01-01,NA,NA
ARNT7,-124.91269,57.2514,2053,2053-01-01,NA,NA
ARNT7,-124.91269,57.2514,2054,2054-01-01,NA,NA
ARNT7,-124.91269,57.2514,2055,2055-01-01,NA,NA
ARNT7,-124.91269,57.2514,2056,2056-01-01,NA,NA
ARNT7,-124.91269,57.2514,2057,2057-01-01,NA,NA
ARNT7,-124.91269,57.2514,2058,2058-01-01,NA,NA
ARNT7,-124.91269,57.2514,2059,2059-01-01,NA,NA
ARNT7,-124.91269,57.2514,2060,2060-01-01,NA,NA
ARNT7,-124.91269,57.2514,2061,2061-01-01,NA,NA
ARNT7,-124.91269,57.2514,2062,2062-01-01,NA,NA
ARNT7,-124.91269,57.2514,2063,2063-01-01,NA,NA
ARNT7,-124.91269,57.2514,2064,2064-01-01,NA,NA
ARNT7,-124.91269,57.2514,2065,2065-01-01,NA,NA
ARNT7,-124.91269,57.2514,2066,2066-01-01,NA,NA
ARNT7,-124.91269,57.2514,2067,2067-01-01,NA,NA
ARNT7,-124.91269,57.2514,2068,2068-01-01,NA,NA
ARNT7,-124.91269,57.2514,2069,2069-01-01,NA,NA
ARNT7,-124.91269,57.2514,2070,2070-01-01,NA,NA
ARNT7,-124.91269,57.2514,2071,2071-01-01,NA,NA
ARNT7,-124.91269,57.2514,2072,2072-01-01,NA,NA
ARNT7,-124.91269,57.2514,2073,2073-01-01,NA,NA
ARNT7,-124.91269,57.2514,2074,2074-01-01,NA,NA
ARNT7,-124.91269,57.2514,2075,2075-01-01,NA,NA
ARNT7,-124.91269,57.2514,2076,2076-01-01,NA,NA
ARNT7,-124.91269,57.2514,2077,2077-01-01,NA,NA
ARNT7,-124.91269,57.2514,2078,2078-01-01,NA,NA
ARNT7,-124.91269,57.2514,2079,2079-01-01,NA,NA
ARNT7,-124.91269,57.2514,2080,2080-01-01,NA,NA
ARNT7,-124.91269,57.2514,2081,2081-01-01,NA,NA
ARNT7,-124.91269,57.2514,2082,2082-01-01,NA,NA
ARNT7,-124.91269,57.2514,2083,2083-01-01,NA,NA
ARNT7,-124.91269,57.2514,2084,2084-01-01,NA,NA
ARNT7,-124.91269,57.2514,2085,2085-01-01,NA,NA
ARNT7,-124.91269,57.2514,2086,2086-01-01,NA,NA
ARNT7,-124.91269,57.2514,2087,2087-01-01,NA,NA
ARNT7,-124.91269,57.2514,2088,2088-01-01,NA,NA
ARNT7,-124.91269,57.2514,2089,2089-01-01,NA,NA
ARNT7,-124.91269,57.2514,2090,2090-01-01,NA,NA
ARNT7,-124.91269,57.2514,2091,2091-01-01,NA,NA
ARNT7,-124.91269,57.2514,2092,2092-01-01,NA,NA
ARNT7,-124.91269,57.2514,2093,2093-01-01,NA,NA
ARNT7,-124.91269,57.2514,2094,2094-01-01,NA,NA
ARNT7,-124.91269,57.2514,2095,2095-01-01,NA,NA
ARNT7,-124.91269,57.2514,2096,2096-01-01,NA,NA
ARNT7,-124.91269,57.2514,2097,2097-01-01,NA,NA
ARNT7,-124.91269,57.2514,2098,2098-01-01,NA,NA
ARNT7,-124.91269,57.2514,2099,2099-01-01,NA,NA
ASHNO,-119.96056,49.17375,1945,1945-01-04,51.9777297974,14.015165172439689
ASHNO,-119.96056,49.17375,1946,1946-05-11,79.2492599487,2.307792348683708
ASHNO,-119.96056,49.17375,1947,1947-04-27,29.301864624,1.0920563036472433
ASHNO,-119.96056,49.17375,1948,1948-06-02,102.283630371,2.838145086567642
ASHNO,-119.96056,49.17375,1949,1949-05-10,71.6609268188,2.174420461886459
ASHNO,-119.96056,49.17375,1950,1950-05-21,75.5490188599,2.170715687253202
ASHNO,-119.96056,49.17375,1951,1951-04-25,97.9741821289,2.6503415109279254
ASHNO,-119.96056,49.17375,1952,1952-05-09,50.1385688782,2.086360818680583
ASHNO,-119.96056,49.17375,1953,1953-05-31,28.4460086823,1.3012335790942113
ASHNO,-119.96056,49.17375,1954,1954-05-16,37.8803710938,1.3827386210258636
ASHNO,-119.96056,49.17375,1955,1955-05-24,32.2354927063,1.4847624147724774
ASHNO,-119.96056,49.17375,1956,1956-05-18,96.7787094116,2.419790535673706
ASHNO,-119.96056,49.17375,1957,1957-05-08,60.3245506287,2.021384771266538
ASHNO,-119.96056,49.17375,1958,1958-05-09,58.6636238098,1.7529311016874596
ASHNO,-119.96056,49.17375,1959,1959-06-02,69.9115371704,2.4046864544765816
ASHNO,-119.96056,49.17375,1960,1960-06-02,56.756816864,1.429760760601817
ASHNO,-119.96056,49.17375,1961,1961-06-02,64.0836029053,1.9190759948558278
ASHNO,-119.96056,49.17375,1962,1962-04-23,19.7674751282,0.9931673192056931
ASHNO,-119.96056,49.17375,1963,1963-05-22,66.0100479126,1.6594567878637463
ASHNO,-119.96056,49.17375,1964,1964-05-19,42.6627960205,1.3887232569718941
ASHNO,-119.96056,49.17375,1965,1965-05-12,32.1322669983,1.5953356884419918
ASHNO,-119.96056,49.17375,1966,1966-05-08,17.1917686462,0.7537818813644763
ASHNO,-119.96056,49.17375,1967,1967-05-21,79.7099761963,2.0954802639316767
ASHNO,-119.96056,49.17375,1968,1968-05-19,72.5169677734,2.084080957367809
ASHNO,-119.96056,49.17375,1969,1969-05-12,97.3686676025,2.560571971737469
ASHNO,-119.96056,49.17375,1970,1970-05-18,37.4402770996,1.5745319539629337
ASHNO,-119.96056,49.17375,1971,1971-05-11,69.9578933716,2.296108059455744
ASHNO,-119.96056,49.17375,1972,1972-05-30,157.168533325,3.2248665617468455
ASHNO,-119.96056,49.17375,1973,1973-05-06,12.7243871689,0.7073297071167164
ASHNO,-119.96056,49.17375,1974,1974-06-14,121.345901489,2.787988137686625
ASHNO,-119.96056,49.17375,1975,1975-05-15,44.7538337708,1.698214430180896
ASHNO,-119.96056,49.17375,1976,1976-06-11,45.3848304749,1.4804876748110272
ASHNO,-119.96056,49.17375,1977,1977-05-10,12.1819982529,0.5919117281575583
ASHNO,-119.96056,49.17375,1978,1978-06-05,101.500099182,2.407821263781645
ASHNO,-119.96056,49.17375,1979,1979-04-30,26.123342514,1.0438942334149033
ASHNO,-119.96056,49.17375,1980,1980-05-19,41.271572113,1.9125213935816041
ASHNO,-119.96056,49.17375,1981,1981-05-28,56.4039230347,2.1482020567895637
ASHNO,-119.96056,49.17375,1982,1982-05-25,92.4613723755,2.7993874442504927
ASHNO,-119.96056,49.17375,1983,1983-05-24,98.5087585449,2.858378855718507
ASHNO,-119.96056,49.17375,1984,1984-06-19,107.499969482,3.0641363391963146
ASHNO,-119.96056,49.17375,1985,1985-05-22,59.5444297791,1.7352621765134648
ASHNO,-119.96056,49.17375,1986,1986-05-30,126.811920166,2.871488058266954
ASHNO,-119.96056,49.17375,1987,1987-05-09,61.7926864624,1.9330401453965655
ASHNO,-119.96056,49.17375,1988,1988-05-13,33.030002594,1.3967027715666012
ASHNO,-119.96056,49.17375,1989,1989-05-14,45.8069267273,1.786274073386772
ASHNO,-119.96056,49.17375,1990,1990-06-14,37.0179977417,2.753790217995023
ASHNO,-119.96056,49.17375,1991,1991-06-02,79.9947433472,2.394427078569101
ASHNO,-119.96056,49.17375,1992,1992-05-07,39.7643013,1.3875833263155073
ASHNO,-119.96056,49.17375,1993,1993-05-19,75.592086792,2.5095600748641624
ASHNO,-119.96056,49.17375,1994,1994-05-10,39.7394256592,1.611579700295503
ASHNO,-119.96056,49.17375,1995,1995-05-17,93.1913528442,2.9068259086149433
ASHNO,-119.96056,49.17375,1996,1996-06-07,153.478530884,3.0592916339066707
ASHNO,-119.96056,49.17375,1997,1997-05-16,130.10218811,2.972656904021278
ASHNO,-119.96056,49.17375,1998,1998-05-04,110.483795166,2.975221747998148
ASHNO,-119.96056,49.17375,1999,1999-05-31,96.4311218262,2.688814170580978
ASHNO,-119.96056,49.17375,2000,2000-05-25,60.8699150085,2.0199598579460547
ASHNO,-119.96056,49.17375,2001,2001-05-23,25.1609706879,1.1128600381263014
ASHNO,-119.96056,49.17375,2002,2002-06-01,57.6261444092,1.826171646360308
ASHNO,-119.96056,49.17375,2003,2003-05-23,51.7199363708,1.8717688726157777
ASHNO,-119.96056,49.17375,2004,2004-05-03,43.6653823853,1.7401068818031087
ASHNO,-119.96056,49.17375,2005,2005-05-01,66.5201034546,2.0621372922323644
